participant_id,age,trial,risky_reward,safe_reward,reward_diff,choice
564,75,7,17.35,10.41,6.94,0
564,75,8,19.78,10.28,9.5,0
564,75,9,20.87,5.65,15.22,0
565,75,0,17.19,7.3,9.89,0
565,75,1,16.01,9.65,6.36,0
565,75,2,21.33,5.19,16.14,0
565,75,3,20.51,12.79,7.72,0
565,75,4,22.13,8.88,13.24,0
565,75,5,15.33,8.6,6.73,0
565,75,6,25.36,6.45,18.9,0
565,75,7,28.38,12.0,16.38,0
565,75,8,28.02,8.02,20.0,0
565,75,9,22.89,13.51,9.39,0
566,39,0,28.94,5.08,23.87,0
566,39,1,15.82,7.66,8.16,1
566,39,2,22.2,11.05,11.15,1
566,39,3,29.02,7.41,21.61,1
566,39,4,28.81,5.77,23.04,1
566,39,5,25.23,10.06,15.17,0
566,39,6,17.59,13.53,4.06,1
566,39,7,21.01,5.75,15.26,1
566,39,8,25.05,14.41,10.63,0
566,39,9,23.12,14.33,8.79,1
567,66,0,23.42,10.96,12.46,0
567,66,1,27.58,6.85,20.73,0
567,66,2,25.83,14.04,11.79,0
567,66,3,22.63,11.43,11.2,0
567,66,4,22.02,14.06,7.96,0
567,66,5,28.43,6.38,22.05,0
567,66,6,29.23,8.61,20.61,0
567,66,7,26.69,10.62,16.07,0
567,66,8,21.84,12.14,9.7,0
567,66,9,22.41,13.57,8.84,0
568,69,0,21.17,6.08,15.1,0
568,69,1,26.01,14.21,11.8,0
568,69,2,20.33,6.54,13.79,0
568,69,3,29.4,11.41,17.99,0
568,69,4,23.3,5.88,17.42,0
568,69,5,24.03,11.61,12.42,0
568,69,6,26.76,12.81,13.95,0
568,69,7,29.85,10.81,19.04,1
568,69,8,21.89,12.88,9.01,1
568,69,9,15.85,5.67,10.18,0
569,59,0,22.52,8.69,13.83,1
569,59,1,25.98,8.21,17.77,1
569,59,2,24.78,10.59,14.19,0
569,59,3,24.62,7.71,16.91,0
569,59,4,18.44,6.59,11.85,0
569,59,5,25.62,6.83,18.79,1
569,59,6,27.58,12.77,14.81,1
569,59,7,24.87,6.24,18.63,0
569,59,8,15.28,8.92,6.36,1
569,59,9,22.13,9.22,12.91,0
570,23,0,15.68,8.62,7.06,1
570,23,1,20.53,12.15,8.38,1
570,23,2,21.35,10.64,10.71,0
570,23,3,16.63,5.33,11.3,1
570,23,4,29.24,14.9,14.34,1
570,23,5,22.02,11.45,10.57,1
570,23,6,24.51,13.74,10.77,1
570,23,7,22.45,9.62,12.83,1
570,23,8,21.84,9.58,12.26,1
570,23,9,17.61,9.89,7.73,1
571,32,0,19.18,10.23,8.95,1
571,32,1,16.57,14.58,1.99,0
571,32,2,16.18,12.2,3.98,1
571,32,3,29.92,8.02,21.9,1
571,32,4,23.52,13.35,10.17,1
571,32,5,25.64,5.61,20.03,0
571,32,6,16.22,14.14,2.07,1
571,32,7,21.72,14.73,6.99,0
571,32,8,24.75,6.27,18.48,1
571,32,9,22.94,10.14,12.79,1
572,71,0,15.28,12.11,3.17,0
572,71,1,16.73,10.7,6.03,0
572,71,2,25.24,5.85,19.38,0
572,71,3,19.21,10.07,9.14,0
572,71,4,25.58,6.19,19.4,0
572,71,5,29.54,6.57,22.97,0
572,71,6,25.54,12.74,12.8,0
572,71,7,19.32,14.06,5.26,0
572,71,8,15.95,11.01,4.94,0
572,71,9,26.95,11.42,15.53,0
573,60,0,26.77,6.12,20.65,0
573,60,1,26.62,9.17,17.44,0
573,60,2,26.04,5.15,20.88,0
573,60,3,16.51,6.41,10.11,0
573,60,4,27.97,10.36,17.61,1
573,60,5,20.27,8.43,11.84,0
573,60,6,18.64,11.09,7.55,0
573,60,7,19.61,6.87,12.74,0
573,60,8,26.13,14.31,11.82,1
573,60,9,17.16,10.41,6.75,0
574,77,0,22.2,10.99,11.21,0
574,77,1,22.19,11.58,10.61,0
574,77,2,25.19,9.51,15.68,0
574,77,3,19.55,9.11,10.45,1
574,77,4,25.03,13.45,11.58,0
574,77,5,15.69,14.87,0.82,0
574,77,6,16.9,8.7,8.2,0
574,77,7,19.41,10.75,8.66,0
574,77,8,16.77,8.3,8.46,0
574,77,9,24.18,6.2,17.98,0
575,54,0,24.61,13.13,11.48,1
575,54,1,23.93,6.71,17.22,1
575,54,2,15.3,12.68,2.62,0
575,54,3,27.24,12.08,15.16,0
575,54,4,19.28,6.85,12.43,0
575,54,5,25.76,13.34,12.42,1
575,54,6,20.32,12.43,7.89,1
575,54,7,23.51,9.29,14.22,1
575,54,8,18.54,7.85,10.69,1
575,54,9,24.47,7.42,17.05,1
576,50,0,28.47,9.67,18.8,1
576,50,1,25.86,14.1,11.76,1
576,50,2,21.72,11.11,10.62,1
576,50,3,26.59,14.71,11.87,0
576,50,4,18.99,7.26,11.73,0
576,50,5,21.88,7.08,14.8,0
576,50,6,19.27,7.67,11.59,0
576,50,7,17.44,5.64,11.79,1
576,50,8,24.1,6.23,17.87,1
576,50,9,24.41,13.49,10.92,1
577,25,0,27.26,7.35,19.91,1
577,25,1,21.46,6.15,15.31,1
577,25,2,18.27,6.77,11.5,1
577,25,3,24.8,7.34,17.46,1
577,25,4,15.15,9.72,5.43,1
577,25,5,18.51,5.54,12.97,1
577,25,6,26.82,12.15,14.67,1
577,25,7,15.14,14.66,0.48,1
577,25,8,29.86,7.53,22.33,1
577,25,9,20.31,8.56,11.75,1
578,70,0,26.2,14.92,11.27,0
578,70,1,21.95,5.9,16.05,0
578,70,2,23.27,12.0,11.27,0
578,70,3,23.22,14.43,8.79,0
578,70,4,19.39,6.52,12.86,0
578,70,5,15.93,5.82,10.11,0
578,70,6,22.71,9.06,13.65,1
578,70,7,29.36,14.53,14.83,0
578,70,8,25.97,10.79,15.19,0
578,70,9,18.93,9.91,9.02,0
579,77,0,19.37,13.08,6.29,0
579,77,1,24.82,6.89,17.93,0
579,77,2,19.77,10.26,9.51,0
579,77,3,26.53,8.54,17.99,0
579,77,4,29.12,11.26,17.86,0
579,77,5,25.2,6.05,19.15,0
579,77,6,22.75,8.85,13.9,0
579,77,7,20.71,14.03,6.68,1
579,77,8,22.12,14.31,7.81,0
579,77,9,21.42,10.79,10.64,0
580,61,0,17.53,5.19,12.34,0
580,61,1,28.81,6.06,22.75,1
580,61,2,20.55,13.09,7.47,1
580,61,3,28.23,5.55,22.68,0
580,61,4,23.41,11.59,11.82,0
580,61,5,26.73,6.67,20.06,1
580,61,6,20.93,13.54,7.4,0
580,61,7,22.76,10.72,12.04,1
580,61,8,27.61,12.87,14.74,0
580,61,9,21.99,14.64,7.35,0
581,61,0,24.67,8.72,15.95,0
581,61,1,23.63,8.94,14.69,0
581,61,2,21.11,10.74,10.37,0
581,61,3,18.95,12.61,6.34,0
581,61,4,16.02,8.68,7.33,0
581,61,5,26.33,8.23,18.1,0
581,61,6,16.15,14.61,1.54,0
581,61,7,15.14,9.34,5.8,0
581,61,8,23.09,12.97,10.12,0
581,61,9,21.02,9.3,11.72,1
582,22,0,15.71,11.41,4.3,1
582,22,1,26.01,10.39,15.62,1
582,22,2,23.09,6.83,16.26,1
582,22,3,26.99,9.62,17.37,1
582,22,4,25.86,6.87,18.99,1
582,22,5,22.19,9.54,12.65,1
582,22,6,25.63,5.33,20.3,1
582,22,7,28.06,5.18,22.88,1
582,22,8,25.92,11.22,14.7,1
582,22,9,25.89,11.92,13.97,1
583,56,0,24.69,9.02,15.66,0
583,56,1,25.75,13.76,11.99,1
583,56,2,20.13,14.31,5.82,0
583,56,3,17.68,11.64,6.05,0
583,56,4,27.35,12.46,14.89,1
583,56,5,28.14,10.26,17.88,0
583,56,6,19.95,5.62,14.33,0
583,56,7,19.05,12.15,6.9,0
583,56,8,25.36,13.87,11.5,0
583,56,9,26.57,13.43,13.14,0
584,21,0,22.62,11.26,11.36,1
584,21,1,18.8,13.1,5.7,0
584,21,2,21.98,12.01,9.97,1
584,21,3,24.93,10.47,14.46,1
584,21,4,21.73,5.61,16.12,1
584,21,5,25.11,13.49,11.62,1
584,21,6,15.46,14.34,1.12,1
584,21,7,27.14,13.23,13.91,1
584,21,8,16.97,11.67,5.29,0
584,21,9,21.38,9.14,12.25,1
585,23,0,16.23,13.92,2.31,0
585,23,1,29.97,10.85,19.12,1
585,23,2,18.04,11.68,6.36,1
585,23,3,28.52,13.31,15.21,0
585,23,4,28.03,13.69,14.35,1
585,23,5,27.69,11.07,16.61,1
585,23,6,15.85,11.78,4.07,1
585,23,7,22.02,11.82,10.2,0
585,23,8,27.38,9.51,17.88,1
585,23,9,18.6,8.72,9.87,1
586,62,0,29.57,10.74,18.83,1
586,62,1,20.29,10.47,9.82,0
586,62,2,15.53,14.51,1.02,0
586,62,3,15.24,5.76,9.48,0
586,62,4,17.07,5.42,11.65,0
586,62,5,24.34,6.12,18.22,0
586,62,6,21.27,6.59,14.67,0
586,62,7,16.28,5.47,10.81,0
586,62,8,18.72,5.95,12.76,0
586,62,9,28.73,12.24,16.49,0
587,49,0,28.08,14.73,13.35,0
587,49,1,24.13,8.65,15.47,1
587,49,2,25.3,14.95,10.35,1
587,49,3,25.86,9.95,15.9,1
587,49,4,21.15,10.05,11.11,1
587,49,5,26.23,13.74,12.49,0
587,49,6,18.42,13.96,4.46,1
587,49,7,19.64,12.27,7.37,1
587,49,8,15.79,8.74,7.06,0
587,49,9,19.9,11.3,8.61,0
588,69,0,26.01,13.97,12.03,0
588,69,1,17.5,8.19,9.31,0
588,69,2,25.71,5.13,20.58,0
588,69,3,26.7,11.71,14.99,0
588,69,4,27.18,12.83,14.34,0
588,69,5,21.59,14.84,6.76,0
588,69,6,18.04,7.93,10.11,0
588,69,7,28.87,6.79,22.08,1
588,69,8,28.22,14.15,14.07,0
588,69,9,20.66,11.6,9.06,0
589,47,0,28.16,6.08,22.08,1
589,47,1,18.13,7.86,10.27,1
589,47,2,15.99,12.56,3.43,1
589,47,3,28.71,8.68,20.03,0
589,47,4,18.38,7.4,10.98,0
589,47,5,23.41,12.69,10.72,0
589,47,6,25.06,9.49,15.57,0
589,47,7,24.34,14.9,9.44,0
589,47,8,15.66,8.21,7.46,0
589,47,9,25.82,10.5,15.32,0
590,64,0,19.24,6.84,12.4,1
590,64,1,23.6,11.89,11.71,0
590,64,2,24.2,5.52,18.68,1
590,64,3,25.53,8.68,16.85,0
590,64,4,27.48,13.53,13.95,1
590,64,5,22.29,12.34,9.96,0
590,64,6,26.77,7.28,19.49,1
590,64,7,23.85,12.41,11.44,0
590,64,8,16.57,12.17,4.4,0
590,64,9,17.5,6.48,11.02,0
591,52,0,23.89,8.58,15.31,1
591,52,1,16.45,7.91,8.55,0
591,52,2,16.48,10.61,5.87,1
591,52,3,18.17,6.72,11.45,1
591,52,4,25.07,9.63,15.44,0
591,52,5,16.48,6.45,10.04,1
591,52,6,26.49,8.06,18.43,1
591,52,7,19.52,5.8,13.72,0
591,52,8,23.23,12.88,10.35,0
591,52,9,22.71,5.9,16.82,0
592,72,0,17.33,9.14,8.19,0
592,72,1,26.73,11.85,14.88,0
592,72,2,17.24,8.46,8.77,1
592,72,3,25.79,14.53,11.27,0
592,72,4,16.32,9.76,6.56,0
592,72,5,23.28,5.47,17.81,0
592,72,6,27.43,6.32,21.11,0
592,72,7,21.76,8.72,13.04,0
592,72,8,27.52,11.59,15.92,1
592,72,9,29.36,6.48,22.89,0
593,57,0,24.54,6.88,17.67,1
593,57,1,28.05,9.2,18.86,0
593,57,2,22.56,12.27,10.29,0
593,57,3,19.31,8.63,10.68,0
593,57,4,22.02,7.13,14.89,0
593,57,5,26.95,5.56,21.39,0
593,57,6,25.42,6.6,18.82,1
593,57,7,25.39,12.8,12.59,1
593,57,8,18.85,8.07,10.78,0
593,57,9,17.58,6.04,11.53,0
594,69,0,26.69,10.01,16.68,0
594,69,1,21.48,8.88,12.6,0
594,69,2,26.52,7.08,19.44,0
594,69,3,23.16,11.13,12.03,0
594,69,4,27.15,12.68,14.48,0
594,69,5,27.82,12.51,15.31,0
594,69,6,29.35,7.66,21.68,0
594,69,7,28.33,12.72,15.61,0
594,69,8,15.95,11.28,4.67,0
594,69,9,22.56,6.56,16.0,1
595,33,0,15.18,11.3,3.88,1
595,33,1,16.58,8.23,8.35,1
595,33,2,29.13,8.2,20.93,1
595,33,3,27.6,11.48,16.12,1
595,33,4,24.54,14.46,10.08,1
595,33,5,29.84,13.31,16.53,1
595,33,6,24.94,11.49,13.45,1
595,33,7,18.27,14.61,3.66,1
595,33,8,20.68,12.62,8.05,1
595,33,9,15.2,12.36,2.84,0
596,30,0,17.48,14.57,2.91,1
596,30,1,21.87,6.15,15.72,1
596,30,2,20.63,8.53,12.1,0
596,30,3,15.14,12.98,2.16,0
596,30,4,29.79,10.89,18.9,1
596,30,5,15.76,13.83,1.93,0
596,30,6,20.19,11.18,9.01,1
596,30,7,29.51,14.5,15.01,0
596,30,8,28.0,14.1,13.9,1
596,30,9,27.47,12.09,15.38,0
597,67,0,23.57,5.85,17.72,0
597,67,1,25.3,7.2,18.1,0
597,67,2,23.98,8.74,15.24,0
597,67,3,17.0,14.41,2.59,0
597,67,4,15.02,12.66,2.36,0
597,67,5,15.15,8.7,6.45,0
597,67,6,21.79,12.78,9.01,0
597,67,7,17.31,14.76,2.54,0
597,67,8,25.77,6.43,19.33,0
597,67,9,21.63,6.92,14.71,0
598,77,0,17.36,10.59,6.77,0
598,77,1,15.94,13.71,2.23,0
598,77,2,18.38,11.61,6.77,0
598,77,3,22.49,6.28,16.21,0
598,77,4,24.26,6.35,17.9,0
598,77,5,27.16,10.68,16.47,0
598,77,6,20.59,7.43,13.16,0
598,77,7,27.65,9.36,18.29,0
598,77,8,28.58,10.76,17.82,0
598,77,9,18.93,11.08,7.85,0
599,59,0,20.95,14.91,6.05,0
599,59,1,26.24,10.37,15.87,0
599,59,2,17.77,8.06,9.72,0
599,59,3,21.81,13.82,7.98,1
599,59,4,22.63,11.47,11.16,0
599,59,5,28.34,14.9,13.44,1
599,59,6,16.95,6.3,10.65,0
599,59,7,20.59,12.33,8.26,0
599,59,8,24.41,12.7,11.72,0
599,59,9,23.09,5.88,17.21,0
600,47,0,23.19,9.62,13.57,0
600,47,1,28.6,13.22,15.38,1
600,47,2,25.76,8.95,16.81,1
600,47,3,20.14,5.71,14.43,1
600,47,4,21.91,14.55,7.36,1
600,47,5,28.54,7.29,21.25,1
600,47,6,22.78,11.73,11.06,1
600,47,7,18.32,9.56,8.76,1
600,47,8,25.69,10.11,15.58,1
600,47,9,28.42,7.93,20.49,0
601,36,0,26.7,14.63,12.07,1
601,36,1,24.24,8.35,15.89,1
601,36,2,21.95,9.38,12.57,0
601,36,3,15.75,13.82,1.93,0
601,36,4,22.6,9.9,12.69,1
601,36,5,29.91,6.11,23.8,1
601,36,6,25.23,14.34,10.88,0
601,36,7,24.66,6.17,18.49,1
601,36,8,17.08,13.81,3.27,0
601,36,9,26.36,11.52,14.84,1
602,34,0,17.25,8.3,8.95,1
602,34,1,25.87,6.6,19.27,1
602,34,2,25.38,9.59,15.79,1
602,34,3,19.72,8.2,11.52,1
602,34,4,16.71,13.29,3.42,0
602,34,5,17.79,12.19,5.6,0
602,34,6,26.22,6.89,19.33,1
602,34,7,18.55,8.66,9.89,0
602,34,8,26.07,14.25,11.81,1
602,34,9,15.17,11.99,3.18,1
603,73,0,20.01,10.47,9.54,1
603,73,1,24.64,8.25,16.39,0
603,73,2,27.51,6.71,20.8,0
603,73,3,22.96,14.23,8.73,0
603,73,4,24.07,9.04,15.03,0
603,73,5,24.09,9.95,14.14,0
603,73,6,20.66,7.2,13.46,0
603,73,7,24.36,9.39,14.97,0
603,73,8,29.39,12.33,17.07,1
603,73,9,18.18,14.76,3.43,0
604,80,0,28.73,8.04,20.69,0
604,80,1,25.71,7.95,17.76,0
604,80,2,24.41,9.81,14.6,0
604,80,3,27.49,13.51,13.99,0
604,80,4,22.32,8.81,13.51,0
604,80,5,22.35,7.46,14.89,0
604,80,6,17.13,11.92,5.21,0
604,80,7,18.91,14.57,4.34,0
604,80,8,26.81,11.24,15.57,0
604,80,9,26.39,10.99,15.4,0
605,36,0,17.87,14.43,3.44,1
605,36,1,22.93,6.23,16.7,1
605,36,2,24.17,14.98,9.19,0
605,36,3,29.5,8.48,21.01,0
605,36,4,21.83,13.52,8.31,1
605,36,5,22.59,14.66,7.93,0
605,36,6,25.26,12.98,12.28,1
605,36,7,25.82,11.18,14.64,1
605,36,8,16.7,6.08,10.61,0
605,36,9,17.13,9.68,7.45,1
606,45,0,23.26,12.06,11.19,0
606,45,1,22.73,9.64,13.09,1
606,45,2,27.93,8.31,19.62,1
606,45,3,26.15,8.6,17.55,0
606,45,4,19.92,12.02,7.9,1
606,45,5,20.78,8.43,12.35,0
606,45,6,29.51,9.61,19.9,0
606,45,7,25.5,14.67,10.82,0
606,45,8,16.16,12.13,4.03,0
606,45,9,15.25,7.51,7.73,0
607,75,0,28.89,12.99,15.9,0
607,75,1,27.1,5.1,22.0,0
607,75,2,15.46,5.94,9.52,0
607,75,3,22.55,13.48,9.08,0
607,75,4,24.24,14.28,9.96,0
607,75,5,28.34,9.54,18.79,0
607,75,6,28.75,8.88,19.87,0
607,75,7,19.93,11.63,8.3,0
607,75,8,15.38,14.0,1.38,1
607,75,9,20.46,6.69,13.78,0
608,72,0,15.76,10.53,5.22,0
608,72,1,17.01,12.72,4.29,0
608,72,2,18.36,7.75,10.6,0
608,72,3,24.89,5.18,19.72,0
608,72,4,21.46,8.32,13.14,0
608,72,5,26.82,11.26,15.56,0
608,72,6,25.51,13.44,12.07,0
608,72,7,26.77,12.49,14.28,0
608,72,8,19.68,12.46,7.22,0
608,72,9,26.69,13.05,13.65,0
609,43,0,22.09,6.92,15.17,1
609,43,1,26.15,13.86,12.29,0
609,43,2,17.16,14.35,2.81,0
609,43,3,21.5,10.95,10.55,0
609,43,4,26.05,14.68,11.37,1
609,43,5,23.71,11.92,11.79,0
609,43,6,28.11,14.78,13.33,1
609,43,7,27.46,9.27,18.19,1
609,43,8,18.8,13.18,5.62,0
609,43,9,18.85,5.56,13.28,0
610,54,0,24.3,14.6,9.71,1
610,54,1,16.07,9.92,6.14,1
610,54,2,18.93,6.26,12.67,1
610,54,3,16.59,14.54,2.05,0
610,54,4,21.66,13.99,7.67,0
610,54,5,24.27,12.06,12.21,0
610,54,6,28.17,11.43,16.74,0
610,54,7,23.03,7.77,15.26,0
610,54,8,23.12,14.06,9.06,1
610,54,9,20.96,14.48,6.48,1
611,43,0,29.12,14.54,14.58,0
611,43,1,23.46,11.47,11.99,0
611,43,2,26.64,11.3,15.34,0
611,43,3,25.29,14.75,10.53,1
611,43,4,17.08,9.51,7.57,1
611,43,5,26.74,6.61,20.13,0
611,43,6,19.73,9.29,10.44,1
611,43,7,23.69,5.59,18.1,1
611,43,8,26.19,6.87,19.32,1
611,43,9,26.89,5.93,20.96,1
612,70,0,15.35,8.47,6.88,0
612,70,1,16.35,13.88,2.47,0
612,70,2,16.57,14.91,1.67,0
612,70,3,16.26,5.05,11.21,0
612,70,4,24.45,8.32,16.13,0
612,70,5,25.75,8.5,17.25,0
612,70,6,29.11,5.93,23.18,0
612,70,7,21.95,9.98,11.97,0
612,70,8,19.51,11.67,7.84,0
612,70,9,23.67,6.14,17.53,0
613,79,0,20.34,9.91,10.43,0
613,79,1,22.21,5.14,17.07,0
613,79,2,27.31,12.8,14.51,0
613,79,3,18.75,9.65,9.1,0
613,79,4,30.0,11.44,18.56,0
613,79,5,22.37,8.54,13.83,0
613,79,6,22.42,14.95,7.48,0
613,79,7,16.02,11.83,4.19,0
613,79,8,18.76,8.54,10.22,0
613,79,9,22.41,5.29,17.13,0
614,40,0,21.17,14.22,6.95,1
614,40,1,25.63,7.19,18.45,0
614,40,2,25.81,14.04,11.77,1
614,40,3,21.71,11.79,9.92,1
614,40,4,21.16,14.42,6.74,1
614,40,5,29.78,5.57,24.21,0
614,40,6,23.72,10.01,13.71,0
614,40,7,16.94,13.96,2.98,0
614,40,8,18.88,14.02,4.87,1
614,40,9,27.21,8.89,18.33,0
615,80,0,24.55,6.41,18.14,0
615,80,1,17.87,9.12,8.75,0
615,80,2,15.33,7.12,8.21,0
615,80,3,22.22,10.01,12.21,0
615,80,4,25.28,12.04,13.23,0
615,80,5,28.22,11.44,16.78,0
615,80,6,19.16,5.01,14.15,0
615,80,7,27.34,6.23,21.1,0
615,80,8,24.92,11.52,13.4,0
615,80,9,17.1,9.3,7.8,0
616,26,0,20.84,5.15,15.69,0
616,26,1,22.91,13.5,9.41,1
616,26,2,18.41,7.59,10.82,1
616,26,3,27.04,8.87,18.18,1
616,26,4,15.97,5.79,10.18,1
616,26,5,21.67,12.26,9.41,1
616,26,6,17.03,6.43,10.6,1
616,26,7,25.82,8.78,17.04,1
616,26,8,15.18,7.88,7.3,1
616,26,9,18.45,9.2,9.26,1
617,29,0,16.56,13.96,2.6,0
617,29,1,29.02,8.46,20.56,1
617,29,2,18.07,11.18,6.89,1
617,29,3,15.03,14.32,0.72,0
617,29,4,28.9,8.34,20.57,1
617,29,5,21.01,12.06,8.95,1
617,29,6,28.88,5.25,23.63,1
617,29,7,19.95,6.8,13.15,1
617,29,8,22.58,6.37,16.21,1
617,29,9,21.12,9.09,12.03,1
618,70,0,17.23,5.04,12.18,0
618,70,1,29.15,9.84,19.32,0
618,70,2,25.1,5.69,19.42,1
618,70,3,28.74,11.3,17.44,0
618,70,4,28.47,9.48,18.99,1
618,70,5,17.82,5.67,12.16,0
618,70,6,21.16,6.18,14.98,0
618,70,7,21.69,8.4,13.29,0
618,70,8,21.44,11.44,9.99,0
618,70,9,16.62,5.99,10.63,0
619,18,0,22.6,12.66,9.93,1
619,18,1,27.43,14.24,13.19,1
619,18,2,16.59,13.95,2.64,0
619,18,3,26.26,5.37,20.9,1
619,18,4,17.07,7.22,9.85,1
619,18,5,18.97,11.61,7.36,1
619,18,6,16.62,11.56,5.06,0
619,18,7,17.42,10.97,6.45,1
619,18,8,21.89,7.87,14.02,1
619,18,9,15.43,14.82,0.62,0
620,75,0,22.51,8.84,13.67,0
620,75,1,20.7,8.6,12.1,0
620,75,2,19.14,6.8,12.34,0
620,75,3,27.64,6.53,21.11,1
620,75,4,18.7,14.8,3.9,0
620,75,5,23.94,14.29,9.65,0
620,75,6,29.75,7.96,21.79,0
620,75,7,24.57,8.78,15.79,0
620,75,8,19.57,11.18,8.4,0
620,75,9,15.76,14.12,1.64,0
621,75,0,29.56,12.17,17.4,0
621,75,1,23.39,6.26,17.13,0
621,75,2,19.34,13.9,5.44,0
621,75,3,28.84,10.23,18.62,0
621,75,4,16.65,7.69,8.96,0
621,75,5,18.99,7.97,11.03,0
621,75,6,16.94,7.33,9.6,0
621,75,7,21.83,10.54,11.29,0
621,75,8,27.03,12.84,14.19,1
621,75,9,20.75,5.69,15.07,0
622,18,0,26.06,14.02,12.04,1
622,18,1,21.84,6.84,15.0,1
622,18,2,22.83,5.53,17.3,1
622,18,3,23.15,13.29,9.86,1
622,18,4,28.55,14.99,13.56,1
622,18,5,26.67,13.12,13.54,1
622,18,6,17.85,11.77,6.08,1
622,18,7,29.78,10.41,19.37,1
622,18,8,25.26,14.79,10.46,1
622,18,9,19.89,10.42,9.47,1
623,64,0,15.33,8.37,6.96,0
623,64,1,15.65,9.29,6.36,0
623,64,2,29.3,14.85,14.44,0
623,64,3,29.26,5.35,23.9,0
623,64,4,24.64,7.5,17.15,0
623,64,5,16.94,13.72,3.23,0
623,64,6,24.39,6.59,17.8,1
623,64,7,29.88,12.53,17.35,0
623,64,8,19.44,6.65,12.79,0
623,64,9,22.42,6.75,15.67,0
624,51,0,20.43,6.86,13.56,1
624,51,1,23.45,12.26,11.19,0
624,51,2,22.88,6.39,16.49,0
624,51,3,28.93,11.83,17.1,1
624,51,4,23.06,11.29,11.76,0
624,51,5,29.94,13.58,16.36,1
624,51,6,29.3,11.13,18.17,0
624,51,7,21.11,8.2,12.91,0
624,51,8,17.2,8.57,8.63,0
624,51,9,15.57,6.51,9.06,1
625,49,0,21.05,14.97,6.08,1
625,49,1,17.18,14.15,3.03,0
625,49,2,15.48,12.52,2.97,0
625,49,3,26.52,9.95,16.57,0
625,49,4,15.66,7.34,8.31,1
625,49,5,21.75,14.21,7.53,0
625,49,6,15.68,9.08,6.6,1
625,49,7,29.48,10.99,18.49,0
625,49,8,25.7,12.7,13.0,0
625,49,9,18.56,13.74,4.82,0
626,79,0,26.13,14.97,11.16,0
626,79,1,27.44,14.51,12.92,0
626,79,2,22.47,10.81,11.66,0
626,79,3,27.59,12.62,14.97,0
626,79,4,29.96,7.59,22.36,0
626,79,5,23.27,8.13,15.14,0
626,79,6,28.44,10.95,17.48,0
626,79,7,23.18,7.2,15.98,0
626,79,8,20.72,14.73,5.99,1
626,79,9,29.78,14.8,14.98,0
627,71,0,22.15,14.64,7.51,0
627,71,1,15.39,7.24,8.15,0
627,71,2,15.21,10.46,4.75,1
627,71,3,19.3,5.88,13.42,0
627,71,4,23.87,14.02,9.84,0
627,71,5,29.57,10.1,19.47,0
627,71,6,23.64,9.84,13.8,0
627,71,7,24.67,13.01,11.65,0
627,71,8,17.87,11.5,6.36,0
627,71,9,23.75,11.77,11.98,0
628,65,0,15.46,5.91,9.55,1
628,65,1,20.98,13.22,7.76,0
628,65,2,26.05,13.97,12.09,0
628,65,3,16.32,5.58,10.74,0
628,65,4,25.96,11.99,13.97,0
628,65,5,20.7,14.58,6.12,1
628,65,6,26.61,8.1,18.51,1
628,65,7,26.14,8.31,17.83,0
628,65,8,25.61,10.35,15.27,0
628,65,9,23.72,7.87,15.85,0
629,42,0,23.84,5.13,18.71,0
629,42,1,23.18,13.69,9.5,0
629,42,2,21.67,10.08,11.6,1
629,42,3,21.74,13.95,7.79,0
629,42,4,16.9,11.1,5.79,0
629,42,5,23.93,12.86,11.07,0
629,42,6,20.25,8.72,11.54,0
629,42,7,22.5,10.71,11.79,0
629,42,8,26.66,7.72,18.95,1
629,42,9,19.38,10.08,9.3,1
630,57,0,23.53,5.53,17.99,0
630,57,1,20.52,10.35,10.17,0
630,57,2,19.26,14.04,5.22,1
630,57,3,25.22,14.25,10.97,0
630,57,4,28.15,6.25,21.9,0
630,57,5,21.86,5.08,16.77,0
630,57,6,20.54,11.7,8.84,0
630,57,7,16.29,8.27,8.01,0
630,57,8,21.83,12.75,9.08,0
630,57,9,15.41,12.1,3.31,0
631,62,0,22.71,10.81,11.9,1
631,62,1,18.31,7.35,10.96,0
631,62,2,28.92,10.22,18.7,1
631,62,3,18.99,8.84,10.15,0
631,62,4,21.6,8.92,12.68,0
631,62,5,18.63,5.79,12.84,1
631,62,6,18.77,5.92,12.85,0
631,62,7,26.59,12.16,14.43,0
631,62,8,27.79,7.82,19.97,0
631,62,9,20.99,9.01,11.98,0
632,70,0,16.47,14.75,1.72,0
632,70,1,20.11,8.19,11.92,1
632,70,2,17.28,5.45,11.84,0
632,70,3,28.0,8.39,19.61,1
632,70,4,24.69,14.97,9.72,0
632,70,5,19.19,14.72,4.48,0
632,70,6,22.67,7.4,15.27,0
632,70,7,29.72,13.15,16.58,0
632,70,8,21.05,7.42,13.63,0
632,70,9,28.72,9.19,19.53,0
633,18,0,17.48,9.35,8.13,1
633,18,1,20.78,8.58,12.21,1
633,18,2,27.06,13.89,13.17,1
633,18,3,25.79,10.49,15.3,1
633,18,4,29.99,10.9,19.09,1
633,18,5,25.24,13.45,11.78,1
633,18,6,18.3,11.66,6.65,0
633,18,7,25.28,9.13,16.15,1
633,18,8,26.07,12.41,13.66,1
633,18,9,19.37,14.25,5.12,1
634,33,0,26.86,7.14,19.71,1
634,33,1,28.12,5.5,22.62,1
634,33,2,22.23,12.51,9.71,1
634,33,3,18.29,14.26,4.02,1
634,33,4,16.57,6.93,9.64,0
